time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-20 10:50:16.657	WT901BLE68(490AABDC0D29)	-0.085	0.397	0.104	40.222	42.175	-36.133	71.39	-22.88	-121.73	-17.542	-45.080	28.420	0.26456	0.15060	-0.65909	-0.68762	24.2	13111	100
2025-3-20 10:50:16.664	WT901BLE68(E947F43FF2E9)	-0.000	1.003	-0.031	2.502	-2.930	-27.222	88.40	0.63	-172.20	1.568	-61.838	14.014	-0.09933	0.07843	0.68228	0.72000	26.0	13111	100
2025-3-20 10:50:16.746	WT901BLE68(490AABDC0D29)	-0.154	0.840	0.250	93.323	74.646	-135.193	80.26	-11.90	-122.60	-17.542	-45.080	28.420	0.39560	0.30215	-0.59485	-0.63107	24.2	13111	100
2025-3-20 10:50:16.753	WT901BLE68(E947F43FF2E9)	-0.075	1.002	-0.061	-2.136	13.123	-25.818	88.68	3.07	-172.39	1.568	-61.838	14.014	-0.01379	-0.07602	0.69321	0.71652	26.0	13111	100
2025-3-20 10:50:16.868	WT901BLE68(490AABDC0D29)	-0.110	1.235	0.405	83.984	108.459	-165.405	88.72	5.45	-116.11	-17.542	-45.080	28.420	0.39560	0.30215	-0.59485	-0.63107	24.2	13111	100
2025-3-20 10:50:16.875	WT901BLE68(E947F43FF2E9)	-0.152	1.003	-0.033	-9.094	11.353	-35.156	88.28	5.95	-172.92	1.568	-61.838	14.014	-0.01379	-0.07602	0.69321	0.71652	26.0	13111	100
2025-3-20 10:50:16.934	WT901BLE68(E947F43FF2E9)	-0.222	0.985	-0.030	-9.338	6.653	-33.447	87.73	9.16	-173.39	10.682	-64.484	12.250	-0.01379	-0.07602	0.69321	0.71652	26.0	13111	100
2025-3-20 10:50:16.956	WT901BLE68(490AABDC0D29)	0.374	1.340	0.319	63.477	-63.721	-140.259	95.71	21.62	-116.00	15.092	-39.886	48.510	0.39560	0.30215	-0.59485	-0.63107	24.2	13111	100
2025-3-20 10:50:17.55	WT901BLE68(E947F43FF2E9)	-0.342	0.996	-0.043	-13.550	-1.587	-37.903	86.89	12.34	-174.35	10.682	-64.484	12.250	-0.01379	-0.07602	0.69321	0.71652	26.0	13111	100
2025-3-20 10:50:17.76	WT901BLE68(490AABDC0D29)	-0.450	1.069	0.045	-17.639	62.195	-13.428	94.93	28.78	-123.16	15.092	-39.886	48.510	0.39560	0.30215	-0.59485	-0.63107	24.2	13111	100
2025-3-20 10:50:17.137	WT901BLE68(490AABDC0D29)	0.108	0.891	0.145	-7.629	-26.306	74.951	92.61	23.21	-126.70	15.092	-39.886	48.510	0.17331	0.39322	-0.59946	-0.67520	24.2	13111	100
2025-3-20 10:50:17.145	WT901BLE68(E947F43FF2E9)	-0.104	0.994	0.034	-36.621	-22.217	-39.795	84.64	16.03	-176.79	10.682	-64.484	12.250	0.09668	-0.12537	0.64432	0.74811	26.0	13111	100
2025-3-20 10:50:17.257	WT901BLE68(490AABDC0D29)	-0.076	1.241	-0.019	-6.348	5.005	53.955	91.79	15.92	-133.50	15.092	-39.886	48.510	0.17331	0.39322	-0.59946	-0.67520	24.2	13111	100
2025-3-20 10:50:17.263	WT901BLE68(E947F43FF2E9)	-0.163	1.495	0.033	-51.758	16.541	-50.659	79.87	19.63	179.91	10.682	-64.484	12.250	0.09668	-0.12537	0.64432	0.74811	26.0	13111	100
2025-3-20 10:50:17.346	WT901BLE68(490AABDC0D29)	-0.006	0.938	-0.192	-0.549	-17.334	39.368	91.56	10.96	-138.26	8.624	-44.002	49.686	0.17331	0.39322	-0.59946	-0.67520	24.2	13111	100
2025-3-20 10:50:17.385	WT901BLE68(E947F43FF2E9)	-0.049	0.991	-0.034	-68.054	-27.039	-99.243	71.69	26.76	172.18	29.008	-65.170	0.784	0.09668	-0.12537	0.64432	0.74811	26.0	13111	100
