time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-13 12:40:11.654	WT901BLE68(490AABDC0D29)	0.245	1.045	-0.309	-26.428	-21.667	-68.054	93.28	7.12	175.90	-1.470	-41.454	64.876	0.08759	-0.02673	0.72101	0.68680	28.5	13111	100
2025-3-13 12:40:11.708	WT901BLE68(E947F43FF2E9)	-0.130	0.582	-0.301	2.319	-28.381	-11.047	121.95	19.11	46.96	31.556	-62.818	3.822	0.51807	0.78427	0.34000	0.02908	27.5	13111	100
2025-3-13 12:40:11.713	WT901BLE68(490AABDC0D29)	0.123	1.440	-0.242	-43.762	-14.343	-102.234	89.96	14.12	174.19	-1.470	-41.454	64.876	0.08759	-0.02673	0.72101	0.68680	28.5	13111	100
2025-3-13 12:40:11.766	WT901BLE68(E947F43FF2E9)	-0.207	1.143	-0.233	11.414	-60.730	88.379	118.83	12.47	43.33	31.556	-62.818	3.822	0.51807	0.78427	0.34000	0.02908	27.5	13111	100
2025-3-13 12:40:11.832	WT901BLE68(490AABDC0D29)	-0.020	1.420	-0.351	-10.498	-5.737	-166.809	86.11	26.00	170.44	21.658	-34.398	58.310	0.08759	-0.02673	0.72101	0.68680	28.5	13111	100
2025-3-13 12:40:11.885	WT901BLE68(E947F43FF2E9)	-0.076	0.917	-0.360	12.817	11.047	44.067	118.47	6.44	45.36	31.556	-62.818	3.822	0.47873	0.78787	0.34622	0.17349	27.5	13111	100
2025-3-13 12:40:11.955	WT901BLE68(490AABDC0D29)	-0.032	0.872	-0.243	-43.823	104.004	-54.810	89.60	37.62	175.45	21.658	-34.398	58.310	0.08759	-0.02673	0.72101	0.68680	28.5	13111	100
2025-3-13 12:40:11.976	WT901BLE68(E947F43FF2E9)	-0.052	0.937	-0.414	-6.531	42.358	25.513	118.70	2.07	46.02	31.556	-62.818	3.822	0.47873	0.78787	0.34622	0.17349	27.5	13111	100
2025-3-13 12:40:12.45	WT901BLE68(490AABDC0D29)	-0.094	0.392	-0.480	-64.941	129.761	138.489	94.35	29.68	-170.20	21.658	-34.398	58.310	0.03619	-0.20462	0.69992	0.68323	28.5	13111	100
2025-3-13 12:40:12.127	WT901BLE68(E947F43FF2E9)	-0.013	0.887	-0.365	-22.278	26.367	11.780	116.92	-1.18	47.88	18.522	-65.856	3.822	0.47873	0.78787	0.34622	0.17349	27.5	13111	100
2025-3-13 12:40:12.187	WT901BLE68(E947F43FF2E9)	0.056	0.958	-0.354	-15.076	24.597	23.315	115.09	-3.44	48.60	18.522	-65.856	3.822	0.47873	0.78787	0.34622	0.17349	27.5	13111	100
2025-3-13 12:40:12.195	WT901BLE68(490AABDC0D29)	-0.559	1.018	-0.607	-38.574	113.281	256.165	93.14	6.66	-161.27	21.658	-34.398	58.310	0.03619	-0.20462	0.69992	0.68323	28.5	13111	100
2025-3-13 12:40:12.310	WT901BLE68(E947F43FF2E9)	0.176	1.040	-0.282	-14.099	13.367	62.134	113.17	-7.22	48.27	18.522	-65.856	3.822	0.47815	0.77682	0.29608	0.28308	27.5	13111	100
2025-3-13 12:40:12.408	WT901BLE68(E947F43FF2E9)	-0.370	1.189	-0.379	-23.987	42.725	89.844	111.56	-14.48	46.95	18.522	-65.856	3.822	0.47815	0.77682	0.29608	0.28308	27.5	13111	100
2025-3-13 12:40:12.409	WT901BLE68(490AABDC0D29)	-1.150	1.712	-0.441	13.550	34.302	278.503	93.87	-21.78	-157.66	-28.028	-37.436	63.210	0.03619	-0.20462	0.69992	0.68323	28.5	13111	100
2025-3-13 12:40:12.409	WT901BLE68(490AABDC0D29)	-0.610	0.994	-0.290	23.315	2.197	-50.171	95.95	-30.73	-156.02	-28.028	-37.436	63.210	0.03619	-0.20462	0.69992	0.68323	28.5	13111	100
2025-3-13 12:40:12.435	WT901BLE68(490AABDC0D29)	0.094	1.609	0.137	19.592	104.248	-125.061	94.37	-21.04	-148.52	-28.028	-37.436	63.210	0.03619	-0.20462	0.69992	0.68323	28.5	13111	100
2025-3-13 12:40:12.547	WT901BLE68(E947F43FF2E9)	0.358	1.729	-0.532	-25.635	77.332	159.058	108.59	-26.45	46.75	-1.470	-62.524	-2.842	0.47815	0.77682	0.29608	0.28308	27.5	13111	100
2025-3-13 12:40:12.575	WT901BLE68(E947F43FF2E9)	0.005	0.913	-0.104	15.259	12.695	138.428	109.49	-42.11	42.68	-1.470	-62.524	-2.842	0.47815	0.77682	0.29608	0.28308	27.5	13111	100
2025-3-13 12:40:12.705	WT901BLE68(490AABDC0D29)	0.229	0.955	-0.321	22.827	0.916	-72.815	94.65	-12.85	-143.48	-28.028	-37.436	63.210	-0.28918	-0.15680	0.71756	0.61383	28.5	13111	100
2025-3-13 12:40:12.728	WT901BLE68(E947F43FF2E9)	0.089	0.064	0.025	3.845	16.357	-106.079	110.68	-42.39	39.68	-1.470	-62.524	-2.842	0.42838	0.79300	0.10480	0.42020	27.5	13111	100
2025-3-13 12:40:12.785	WT901BLE68(E947F43FF2E9)	0.123	0.743	-0.207	31.189	-38.208	-269.165	110.10	-21.67	40.90	-1.470	-62.524	-2.842	0.42838	0.79300	0.10480	0.42020	27.5	13111	100
2025-3-13 12:40:12.855	WT901BLE68(490AABDC0D29)	0.108	0.983	-0.219	12.817	-1.648	-33.997	96.61	-8.48	-147.38	-28.028	-37.436	63.210	-0.28918	-0.15680	0.71756	0.61383	28.5	13111	100
2025-3-13 12:40:12.856	WT901BLE68(490AABDC0D29)	0.097	0.948	-0.286	4.089	-17.761	-29.663	97.94	-5.45	-148.10	-28.028	-37.436	63.210	-0.28918	-0.15680	0.71756	0.61383	28.5	13111	100
2025-3-13 12:40:12.857	WT901BLE68(490AABDC0D29)	0.058	0.932	-0.283	0.610	-20.203	-28.381	98.72	-2.67	-150.83	-16.660	-40.964	65.366	-0.28918	-0.15680	0.71756	0.61383	28.5	13111	100
2025-3-13 12:40:12.911	WT901BLE68(E947F43FF2E9)	1.398	1.868	-0.452	61.523	-52.551	-306.885	113.57	8.00	47.43	29.302	-65.464	1.470	0.42838	0.79300	0.10480	0.42020	27.5	13111	100
2025-3-13 12:40:12.997	WT901BLE68(E947F43FF2E9)	-0.098	1.252	-0.026	16.296	6.042	-84.473	119.92	27.14	56.18	29.302	-65.464	1.470	0.42838	0.79300	0.10480	0.42020	27.5	13111	100
2025-3-13 12:40:13.10	WT901BLE68(490AABDC0D29)	-0.048	0.967	-0.285	-1.099	-29.968	-39.001	99.01	0.80	-154.62	-16.660	-40.964	65.366	-0.11356	-0.17209	0.74054	0.63950	28.5	13111	100
2025-3-13 12:40:13.155	WT901BLE68(490AABDC0D29)	0.039	1.073	-0.377	-9.644	-24.841	-84.595	98.88	6.80	-157.62	-4.606	-41.552	65.660	-0.11356	-0.17209	0.74054	0.63950	28.5	13111	100
2025-3-13 12:40:13.156	WT901BLE68(490AABDC0D29)	0.052	1.438	-0.288	-27.649	-59.937	-101.746	96.91	15.64	-160.90	-4.606	-41.552	65.660	-0.11356	-0.17209	0.74054	0.63950	28.5	13111	100
2025-3-13 12:40:13.237	WT901BLE68(E947F43FF2E9)	0.001	1.029	-0.141	-0.366	-18.188	36.011	115.63	20.56	50.16	29.302	-65.464	1.470	0.53629	0.72198	0.42371	0.10724	27.5	13111	100
2025-3-13 12:40:13.238	WT901BLE68(E947F43FF2E9)	-0.137	1.111	-0.231	16.785	-54.260	100.098	113.95	12.23	46.28	29.302	-65.464	1.470	0.53629	0.72198	0.42371	0.10724	27.5	13111	100
2025-3-13 12:40:13.484	WT901BLE68(490AABDC0D29)	-0.082	1.433	-0.440	14.160	-68.787	-161.133	93.67	27.54	-167.57	-4.606	-41.552	65.660	0.15192	-0.25955	0.68063	0.66794	28.5	13111	100
2025-3-13 12:40:13.485	WT901BLE68(490AABDC0D29)	0.106	0.685	-0.166	5.676	-34.729	-40.039	95.14	39.04	-171.43	-4.606	-41.552	65.660	0.15192	-0.25955	0.68063	0.66794	28.5	13111	100
2025-3-13 12:40:13.545	WT901BLE68(490AABDC0D29)	-0.043	0.442	-0.058	-19.470	57.495	175.171	95.15	30.19	-171.97	13.524	-40.572	64.582	0.15192	-0.25955	0.68063	0.66794	28.5	13111	100
2025-3-13 12:40:13.545	WT901BLE68(490AABDC0D29)	-0.966	1.240	-0.165	-29.602	37.170	314.148	93.27	3.21	-170.60	13.524	-40.572	64.582	0.15192	-0.25955	0.68063	0.66794	28.5	13111	100
2025-3-13 12:40:13.567	WT901BLE68(E947F43FF2E9)	-0.056	0.902	-0.289	-0.671	49.805	34.546	113.49	5.58	47.31	22.638	-71.540	3.234	0.53629	0.72198	0.42371	0.10724	27.5	13111	100
2025-3-13 12:40:13.628	WT901BLE68(E947F43FF2E9)	0.003	0.935	-0.414	2.441	24.536	35.889	113.75	1.29	47.43	22.638	-71.540	3.234	0.53629	0.72198	0.42371	0.10724	27.5	13111	100
2025-3-13 12:40:13.629	WT901BLE68(E947F43FF2E9)	0.010	0.926	-0.310	-8.301	12.634	30.579	112.88	-2.43	48.04	22.638	-71.540	3.234	0.49701	0.76608	0.32040	0.25159	27.5	13111	100
2025-3-13 12:40:13.629	WT901BLE68(E947F43FF2E9)	0.028	0.958	-0.299	-8.301	16.785	27.527	111.81	-5.29	48.15	22.638	-71.540	3.234	0.49701	0.76608	0.32040	0.25159	27.5	13111	100
2025-3-13 12:40:13.747	WT901BLE68(E947F43FF2E9)	0.163	1.012	-0.267	-13.306	27.588	54.382	110.46	-9.53	48.22	9.212	-72.226	1.274	0.49701	0.76608	0.32040	0.25159	27.5	13111	100
2025-3-13 12:40:13.835	WT901BLE68(E947F43FF2E9)	-0.246	1.123	-0.327	-27.405	40.344	75.806	108.19	-16.41	47.63	9.212	-72.226	1.274	0.49701	0.76608	0.32040	0.25159	27.5	13111	100
2025-3-13 12:40:13.926	WT901BLE68(E947F43FF2E9)	0.416	1.491	-0.611	-31.616	83.130	132.202	104.06	-27.04	48.72	9.212	-72.226	1.274	0.43304	0.75412	0.13702	0.47421	27.5	13111	100
2025-3-13 12:40:13.985	WT901BLE68(E947F43FF2E9)	-0.054	0.895	-0.228	18.799	84.900	126.038	102.56	-41.12	50.86	9.212	-72.226	1.274	0.43304	0.75412	0.13702	0.47421	27.5	13111	100
2025-3-13 12:40:13.998	WT901BLE68(490AABDC0D29)	-0.205	1.820	-0.572	21.240	83.313	246.704	91.94	-27.17	-166.59	13.524	-40.572	64.582	-0.32727	0.07535	0.70099	0.62906	28.5	13111	100
2025-3-13 12:40:13.998	WT901BLE68(490AABDC0D29)	0.185	1.072	-0.498	23.315	102.539	-132.385	88.30	-29.34	-153.62	13.524	-40.572	64.582	-0.32727	0.07535	0.70099	0.62906	28.5	13111	100
2025-3-13 12:40:13.999	WT901BLE68(490AABDC0D29)	-0.008	1.202	-0.176	25.452	28.931	-77.087	88.62	-19.08	-148.99	13.524	-40.572	64.582	-0.32727	0.07535	0.70099	0.62906	28.5	13111	100
2025-3-13 12:40:14.168	WT901BLE68(E947F43FF2E9)	0.064	0.209	0.070	48.035	-30.701	-98.816	103.06	-41.34	52.89	-8.722	-68.600	-1.078	0.43304	0.75412	0.13702	0.47421	27.5	13111	100
2025-3-13 12:40:14.286	WT901BLE68(E947F43FF2E9)	0.146	0.985	-0.094	49.438	-95.764	-234.497	110.96	-21.33	44.59	-8.722	-68.600	-1.078	0.43304	0.75412	0.13702	0.47421	27.5	13111	100
2025-3-13 12:40:14.413	WT901BLE68(490AABDC0D29)	0.087	0.860	-0.324	19.775	-53.955	-51.575	91.49	-10.04	-145.17	13.524	-40.572	64.582	-0.32727	0.07535	0.70099	0.62906	28.5	13111	100
2025-3-13 12:40:14.437	WT901BLE68(E947F43FF2E9)	0.858	1.760	-0.336	42.725	28.442	-307.312	113.96	5.21	53.46	-8.722	-68.600	-1.078	0.43304	0.75412	0.13702	0.47421	27.5	13111	100
2025-3-13 12:40:14.438	WT901BLE68(E947F43FF2E9)	-0.038	1.248	0.040	12.512	10.132	-109.497	121.25	24.05	69.03	-8.722	-68.600	-1.078	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:14.444	WT901BLE68(490AABDC0D29)	0.133	1.004	-0.293	19.287	-10.254	-35.034	94.28	-5.49	-149.32	13.524	-40.572	64.582	-0.18723	-0.16541	0.71854	0.64899	28.5	13111	100
2025-3-13 12:40:14.445	WT901BLE68(490AABDC0D29)	0.024	0.921	-0.249	3.662	6.409	-32.227	95.17	-2.52	-151.18	13.524	-40.572	64.582	-0.18723	-0.16541	0.71854	0.64899	28.5	13111	100
2025-3-13 12:40:14.446	WT901BLE68(490AABDC0D29)	0.079	0.975	-0.222	4.883	3.235	-24.597	96.11	-0.02	-150.45	13.524	-40.572	64.582	-0.18723	-0.16541	0.71854	0.64899	28.5	13111	100
2025-3-13 12:40:14.446	WT901BLE68(490AABDC0D29)	-0.083	0.984	-0.282	-0.610	-11.047	-48.889	96.81	3.33	-151.44	13.524	-40.572	64.582	-0.18723	-0.16541	0.71854	0.64899	28.5	13111	100
2025-3-13 12:40:14.473	WT901BLE68(490AABDC0D29)	-0.034	1.003	-0.304	-6.042	-20.752	-72.815	96.73	9.31	-153.17	13.524	-40.572	64.582	-0.03574	-0.24289	0.69336	0.67740	28.5	13111	100
2025-3-13 12:40:14.534	WT901BLE68(490AABDC0D29)	0.109	1.219	-0.296	-27.954	-51.147	-82.275	94.58	16.62	-156.59	13.524	-40.572	64.582	-0.03574	-0.24289	0.69336	0.67740	28.5	13111	100
2025-3-13 12:40:14.805	WT901BLE68(490AABDC0D29)	-0.327	1.492	-0.370	-13.977	-59.998	-140.564	90.63	27.14	-162.31	13.524	-40.572	64.582	-0.03574	-0.24289	0.69336	0.67740	28.5	13111	100
2025-3-13 12:40:14.856	WT901BLE68(E947F43FF2E9)	-0.290	0.854	-0.295	3.723	-64.819	50.842	117.98	20.02	65.65	46.942	-62.622	11.368	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:14.857	WT901BLE68(E947F43FF2E9)	-0.103	1.029	-0.507	19.531	-47.974	91.614	114.86	13.90	60.31	46.942	-62.622	11.368	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:14.857	WT901BLE68(E947F43FF2E9)	-0.020	0.962	-0.252	3.845	49.194	36.316	114.46	6.87	58.63	46.942	-62.622	11.368	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:14.865	WT901BLE68(490AABDC0D29)	-0.064	0.657	-0.145	-5.615	58.533	-81.421	92.24	38.64	-161.81	14.112	-45.178	58.996	-0.03574	-0.24289	0.69336	0.67740	28.5	13111	100
2025-3-13 12:40:14.866	WT901BLE68(490AABDC0D29)	-0.151	0.400	-0.253	-42.664	56.946	150.452	94.11	31.99	-156.38	14.112	-45.178	58.996	-0.06461	-0.24698	0.68195	0.68530	28.5	13111	100
2025-3-13 12:40:15.14	WT901BLE68(490AABDC0D29)	-0.537	1.133	-0.365	-18.066	96.863	254.883	93.12	9.35	-152.64	14.112	-45.178	58.996	-0.06461	-0.24698	0.68195	0.68530	28.5	13111	100
2025-3-13 12:40:15.103	WT901BLE68(490AABDC0D29)	-0.642	1.611	-0.440	1.404	79.590	218.994	92.89	-15.45	-143.44	14.112	-45.178	58.996	-0.06461	-0.24698	0.68195	0.68530	28.5	13111	100
2025-3-13 12:40:15.156	WT901BLE68(E947F43FF2E9)	-0.099	0.930	-0.396	9.155	13.306	21.912	115.54	2.95	59.44	46.942	-62.622	11.368	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:15.204	WT901BLE68(490AABDC0D29)	0.142	0.963	-0.230	13.733	20.447	-22.034	93.35	-25.05	-140.55	-41.944	-45.864	54.194	-0.06461	-0.24698	0.68195	0.68530	28.5	13111	100
2025-3-13 12:40:15.284	WT901BLE68(490AABDC0D29)	-0.024	1.242	0.158	9.094	40.833	-76.660	92.54	-16.55	-133.46	-41.944	-45.864	54.194	-0.34561	-0.23654	0.68826	0.59225	28.5	13111	100
2025-3-13 12:40:15.336	WT901BLE68(E947F43FF2E9)	-0.021	0.896	-0.377	0.061	22.278	11.414	115.49	0.63	62.15	32.144	-70.168	13.818	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:15.344	WT901BLE68(490AABDC0D29)	0.156	1.029	-0.143	15.015	-16.479	-49.561	94.09	-9.24	-131.30	-41.944	-45.864	54.194	-0.34561	-0.23654	0.68826	0.59225	28.5	13111	100
2025-3-13 12:40:15.488	WT901BLE68(E947F43FF2E9)	0.011	0.941	-0.334	-5.859	30.090	16.296	114.80	-1.47	64.50	32.144	-70.168	13.818	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:15.489	WT901BLE68(E947F43FF2E9)	0.056	0.927	-0.326	-8.606	15.564	46.082	113.65	-5.06	65.63	32.144	-70.168	13.818	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:15.489	WT901BLE68(E947F43FF2E9)	0.072	0.993	-0.364	-11.597	20.874	51.880	112.62	-9.59	65.25	32.144	-70.168	13.818	0.49731	0.63678	0.57690	0.11935	27.5	13111	100
2025-3-13 12:40:15.490	WT901BLE68(E947F43FF2E9)	-0.382	1.154	-0.467	-22.400	34.424	92.224	110.90	-16.85	65.20	32.144	-70.168	13.818	0.40472	0.73203	0.36359	0.40988	27.5	13111	100
2025-3-13 12:40:15.491	WT901BLE68(E947F43FF2E9)	-0.053	1.354	-0.196	-5.859	125.305	126.160	106.87	-29.43	71.12	0.882	-71.638	9.212	0.40472	0.73203	0.36359	0.40988	27.5	13111	100
2025-3-13 12:40:15.666	WT901BLE68(E947F43FF2E9)	-0.107	0.342	-0.379	35.034	42.236	49.316	107.50	-39.67	70.94	0.882	-71.638	9.212	0.40472	0.73203	0.36359	0.40988	27.5	13111	100
2025-3-13 12:40:15.667	WT901BLE68(E947F43FF2E9)	0.189	0.472	0.130	29.480	24.597	-185.181	104.73	-30.38	80.37	0.882	-71.638	9.212	0.31830	0.68231	0.37906	0.53790	27.5	13111	100
2025-3-13 12:40:15.801	WT901BLE68(490AABDC0D29)	0.115	0.955	-0.262	13.550	-12.756	-29.175	95.81	-5.23	-133.98	-33.124	-54.782	55.762	-0.34561	-0.23654	0.68826	0.59225	28.5	13111	100
2025-3-13 12:40:15.801	WT901BLE68(490AABDC0D29)	0.111	0.993	-0.283	-3.357	-19.836	-24.841	97.12	-2.60	-136.15	-33.124	-54.782	55.762	-0.34561	-0.23654	0.68826	0.59225	28.5	13111	100
2025-3-13 12:40:15.802	WT901BLE68(490AABDC0D29)	-0.003	0.901	-0.230	-13.062	-19.409	-39.063	96.44	0.33	-138.89	-33.124	-54.782	55.762	-0.20914	-0.27390	0.69110	0.63522	28.5	13111	100
2025-3-13 12:40:15.802	WT901BLE68(490AABDC0D29)	0.000	0.983	-0.214	-9.888	-9.583	-39.307	95.97	3.91	-139.98	-33.124	-54.782	55.762	-0.20914	-0.27390	0.69110	0.63522	28.5	13111	100
2025-3-13 12:40:15.846	WT901BLE68(E947F43FF2E9)	0.361	1.311	-0.143	41.626	29.175	-278.015	104.22	-6.32	92.03	46.550	-66.346	14.700	0.31830	0.68231	0.37906	0.53790	27.5	13111	100
2025-3-13 12:40:15.847	WT901BLE68(E947F43FF2E9)	0.382	1.711	-0.036	44.189	-6.226	-241.089	109.66	18.95	102.72	46.550	-66.346	14.700	0.31830	0.68231	0.37906	0.53790	27.5	13111	100
2025-3-13 12:40:15.937	WT901BLE68(E947F43FF2E9)	-0.171	1.029	-0.330	-4.822	-41.687	91.370	109.31	23.98	101.48	46.550	-66.346	14.700	0.48544	0.44278	0.66583	0.35333	27.5	13111	100
2025-3-13 12:40:16.6	WT901BLE68(E947F43FF2E9)	-0.059	1.224	-0.052	0.793	-18.738	71.716	106.66	17.11	97.08	46.550	-66.346	14.700	0.48544	0.44278	0.66583	0.35333	27.5	13111	100
2025-3-13 12:40:16.155	WT901BLE68(490AABDC0D29)	-0.193	1.000	-0.251	-18.982	0.488	-58.472	94.98	8.25	-141.05	-18.032	-60.466	54.880	-0.20914	-0.27390	0.69110	0.63522	28.5	13111	100
2025-3-13 12:40:16.155	WT901BLE68(490AABDC0D29)	0.168	1.138	-0.154	-38.879	-20.081	-61.890	92.49	13.87	-142.03	-18.032	-60.466	54.880	-0.20914	-0.27390	0.69110	0.63522	28.5	13111	100
2025-3-13 12:40:16.156	WT901BLE68(490AABDC0D29)	-0.293	1.325	-0.326	-50.415	-9.094	-91.003	87.85	20.27	-144.84	-18.032	-60.466	54.880	-0.20914	-0.27390	0.69110	0.63522	28.5	13111	100
2025-3-13 12:40:16.157	WT901BLE68(490AABDC0D29)	0.185	1.183	-0.288	-25.391	-23.743	-128.845	83.74	30.17	-149.59	-18.032	-60.466	54.880	-0.20914	-0.27390	0.69110	0.63522	28.5	13111	100
2025-3-13 12:40:16.303	WT901BLE68(E947F43FF2E9)	-0.145	0.879	-0.310	5.066	36.133	52.551	107.00	10.17	92.88	52.136	-60.074	13.916	0.48544	0.44278	0.66583	0.35333	27.5	13111	100
2025-3-13 12:40:16.303	WT901BLE68(E947F43FF2E9)	-0.070	0.972	-0.273	16.846	26.001	29.114	108.20	5.61	95.34	52.136	-60.074	13.916	0.48544	0.44278	0.66583	0.35333	27.5	13111	100
2025-3-13 12:40:16.358	WT901BLE68(E947F43FF2E9)	-0.022	0.951	-0.333	-11.780	24.048	26.733	108.77	2.30	96.65	52.136	-60.074	13.916	0.48544	0.44278	0.66583	0.35333	27.5	13111	100
2025-3-13 12:40:16.687	WT901BLE68(E947F43FF2E9)	-0.060	0.943	-0.310	-9.705	10.071	32.654	107.63	-0.68	96.59	52.136	-60.074	13.916	0.38824	0.54086	0.59845	0.44556	27.5	13111	100
2025-3-13 12:40:16.688	WT901BLE68(E947F43FF2E9)	0.037	0.955	-0.313	-12.146	9.277	41.321	106.81	-3.97	95.84	52.136	-60.074	13.916	0.38824	0.54086	0.59845	0.44556	27.5	13111	100
2025-3-13 12:40:16.688	WT901BLE68(E947F43FF2E9)	0.171	0.975	-0.271	-13.367	11.719	57.251	105.85	-8.37	94.55	52.136	-60.074	13.916	0.38824	0.54086	0.59845	0.44556	27.5	13111	100
2025-3-13 12:40:16.747	WT901BLE68(E947F43FF2E9)	-0.053	1.124	-0.321	-20.813	5.310	82.703	104.58	-14.78	93.11	52.136	-60.074	13.916	0.38824	0.54086	0.59845	0.44556	27.5	13111	100
2025-3-13 12:40:16.836	WT901BLE68(E947F43FF2E9)	0.232	1.571	-0.451	-14.404	121.826	114.929	102.52	-23.81	93.08	52.136	-60.074	13.916	0.30432	0.61868	0.46512	0.55515	27.5	13111	100
